Time	R1P4WFSIMES	R1P4WFSQMES	R1P4WFSGMES	R1P4WFSPMES	R1P4WFSIASK	R1P4WFSQASK	R1P4WFSGASK	R1P4WFSPASK	R1P4WFSCRFP	R1P4WFSCRFPP	R1P4WFSCRRP	R1P4WFSCRRPP	R1P4WFSGLDE	R1P4WFSPLDE	R1P4WFSDETA2	R1P4WFSCFQE2	R1P4WFSDFQES
6.75166	25854	-19364	20.0058	-36.8427	8512	388	2.79083	-0.840454	2.43144	8.84399	3.08457	12.4969	-0.00018581	-0.065918	-9.15161	-4.71021	0
6.80166	25834	-19379	20.0045	-36.8811	8280	924	2.453	10.6073	2.33091	10.1129	3.23894	10.9973	3.09684e-05	-0.0439453	-10.1678	-5.24384	0
6.85166	25845	-19372	20.0035	-36.8756	8643	692	2.50458	8.95935	2.51685	11.7554	2.9674	9.97559	0	-0.0384521	-10.1898	-5.25541	0
6.90166	25851	-19373	20.0085	-36.8536	8738	-143	2.5943	-0.648193	2.45969	6.98181	3.02171	14.6228	-0.000123874	-0.0823975	-9.3988	-4.83972	0
6.95166	25842	-19375	20.0055	-36.8536	8512	388	2.71423	1.53259	2.44758	8.01453	3.10595	13.3099	-0.000123874	-0.065918	-10.7776	-5.56563	0
7.00166	25842	-19369	20.0068	-36.8591	9384	-180	2.6001	2.62024	2.51147	7.83325	2.98365	14.8865	-9.29051e-05	-0.065918	-10.9479	-5.65572	0
7.05166	25848	-19371	20.0085	-36.8701	7545	895	2.45728	3.40576	2.2845	6.38306	3.29197	14.4305	-3.09684e-05	-0.0933838	-10.9863	-5.67608	0
7.10166	25849	-19376	20.0088	-36.8481	8602	454	2.59827	-0.115356	2.40992	7.1521	3.15385	14.5404	-0.000154842	-0.0494385	-10.882	-5.62084	0
7.15166	25845	-19367	20.0045	-36.8427	9288	-243	2.7594	3.42224	2.4644	8.38806	3.0277	13.5077	-0.00018581	-0.0549316	-10.8984	-5.62956	0
7.20166	25844	-19379	20.0085	-36.8701	8247	276	2.3819	5.67993	2.50407	9.73938	3.07473	11.4148	-3.09684e-05	-0.0878906	-12.1399	-6.28942	0
7.25166	25836	-19377	20.0038	-36.8372	8997	380	2.80945	1.10962	2.3726	5.74036	3.23595	15.4578	-0.000216779	-0.0439453	-12.1069	-6.27182	0
7.30166	25853	-19376	20.0082	-36.8481	8429	406	2.61932	-0.752563	2.3837	11.629	3.24707	9.67896	-0.000154842	-0.0714111	-12.5574	-6.51267	0
7.35166	25847	-19382	20.0092	-36.8756	8310	182	2.34528	4.68567	2.67825	4.61426	2.85579	16.6498	0	-0.0933838	-12.6837	-6.58037	0
7.40166	25846	-19378	20.0075	-36.8591	9067	-119	2.57568	2.75757	2.47348	2.87842	3.17095	19.1931	-9.29051e-05	-0.0439453	-13.1012	-6.80458	0
7.45166	25843	-19379	20.0095	-36.8536	8604	-200	2.5589	-0.532837	2.34267	4.74609	3.28897	16.1005	-0.000123874	-0.0933838	-13.2935	-6.90808	0
7.50166	25855	-19367	20.0065	-36.8481	8263	596	2.64893	1.27441	2.4264	9.51416	3.12776	11.4313	-0.000154842	-0.065918	-13.4418	-6.98804	0
7.55166	25846	-19387	20.0092	-36.8427	8558	-435	2.6886	-3.12012	2.56426	1.59851	3.09868	20.3961	-0.00018581	-0.0878906	-14.1394	-7.3655	0
7.60166	25844	-19378	20.0061	-36.8701	8643	443	2.47772	6.20178	2.47112	3.31238	3.20046	19.0558	-3.09684e-05	-0.0549316	-14.3756	-7.49382	0
7.65166	25849	-19388	20.0118	-36.8701	7767	123	2.29095	3.14758	2.5229	1.74133	3.09825	19.6436	-3.09684e-05	-0.10437	-14.1339	-7.36252	0
7.70166	25842	-19375	20.0065	-36.8427	9139	-379	2.69135	0.571289	2.55586	3.5376	2.99563	20.5719	-0.00018581	-0.0769043	-13.277	-6.89921	0
7.75166	25846	-19377	20.0082	-36.8481	9195	-961	2.60254	-1.23047	2.62378	1.4502	3.01743	20.9839	-0.000154842	-0.098877	-14.3372	-7.47291	0
7.80166	25854	-19365	20.0072	-36.8536	8723	429	2.57721	1.61499	2.70498	2.005	2.97766	21.8243	-0.000123874	-0.0494385	-14.6667	-7.65236	0
7.85166	25854	-19370	20.0092	-36.8372	8213	-127	2.61566	-2.91138	2.29963	2.98828	3.49167	19.0887	-0.000216779	-0.10437	-15.9796	-8.37265	0
7.90166	25850	-19380	20.0115	-36.8591	7883	-147	2.43378	-0.587769	2.41026	6.60278	3.26161	13.4473	-9.29051e-05	-0.12085	-15.6281	-8.17887	0
7.95166	25860	-19372	20.0125	-36.8591	7826	435	2.29462	0.6427	2.77013	3.88367	2.85066	17.8802	-9.29051e-05	-0.10437	-15.1282	-7.90449	0
8.00166	25841	-19376	20.0072	-36.8536	8791	-73	2.56317	2.8125	2.23642	8.65723	3.44506	12.5848	-0.000123874	-0.0714111	-15.0293	-7.85037	0
8.05166	25854	-19373	20.0092	-36.8481	8369	-157	2.5827	-0.615234	2.63521	3.51562	2.97766	19.2645	-0.000154842	-0.0823975	-14.7272	-7.68531	0
8.10166	25852	-19375	20.0085	-36.8427	9118	-947	2.5827	-0.615234	2.64395	1.27991	2.92165	21.5881	-0.00018581	-0.0878906	-14.0625	-7.32378	0
8.15166	25845	-19387	20.0108	-36.8591	8118	-192	2.44232	0.55481	2.54577	3.30688	3.13375	17.9242	-9.29051e-05	-0.109863	-14.8535	-7.75428	0
8.20166	25853	-19359	20.0058	-36.8317	8983	-352	2.75024	-1.21948	2.65471	4.54834	2.97382	18.4955	-0.000247747	-0.0714111	-14.87	-7.76328	0
8.25166	25846	-19382	20.0095	-36.8646	7282	1024	2.39227	3.18054	2.47381	2.36206	3.20858	20.3137	-6.19368e-05	-0.0933838	-15.4907	-8.10336	0
8.30166	25852	-19369	20.0088	-36.8317	8310	-471	2.6828	-4.15283	2.46843	-4.20776	3.27828	26.7957	-0.000247747	-0.109863	-15.1831	-7.93458	0
8.35166	25843	-19379	20.0078	-36.8536	8225	-48	2.54822	1.19202	2.56359	3.41675	3.02941	20.094	-0.000123874	-0.0933838	-15.1392	-7.9105	0
8.40166	25848	-19368	20.0055	-36.8536	8723	429	2.60529	4.2572	2.58511	5.52612	2.97082	17.0123	-0.000123874	-0.0439453	-14.2218	-7.41023	0
8.45166	25851	-19375	20.0075	-36.8372	8886	-186	2.70752	-1.69189	2.3921	1.14258	3.24236	21.2695	-0.000216779	-0.0714111	-13.689	-7.12153	0
8.50166	25844	-19373	20.0072	-36.8591	8332	-82	2.55707	1.03821	2.5757	4.82849	3.03539	17.7814	-9.29051e-05	-0.0933838	-13.6395	-7.09481	0
8.55166	25849	-19371	20.0068	-36.8701	8746	414	2.43835	6.38306	2.50542	3.92212	3.07345	18.7207	-3.09684e-05	-0.0549316	-13.5956	-7.07107	0
8.60166	25852	-19375	20.0085	-36.8701	7636	131	2.37793	5.58105	2.55888	-0.401001	3.13589	22.6648	-3.09684e-05	-0.10437	-13.8977	-7.23447	0
8.65166	25841	-19376	20.0058	-36.8481	9232	-492	2.66754	2.18628	2.37395	7.64099	3.24322	13.5461	-0.000154842	-0.0714111	-13.6066	-7.077	0
8.70166	25844	-19378	20.0082	-36.8591	8805	-169	2.53845	1.69739	2.48054	8.04199	3.05763	13.255	-9.29051e-05	-0.0823975	-13.255	-6.88737	0
8.75167	25854	-19368	20.0048	-36.8591	8677	913	2.62573	2.93335	2.41598	4.31763	3.16796	17.1936	-9.29051e-05	-0.0274658	-12.7771	-6.63046	0
8.80167	25848	-19370	20.0075	-36.8317	8596	33	2.72858	-2.27966	2.48625	4.96582	3.16838	17.3035	-0.000247747	-0.0769043	-13.1342	-6.82231	0
8.85167	25839	-19374	20.0055	-36.8591	8706	176	2.55615	5.57007	2.41127	9.90417	3.11237	11.6345	-9.29051e-05	-0.0549316	-12.2607	-6.35397	0
8.90167	25854	-19372	20.0098	-36.8481	8033	54	2.51923	-0.466919	2.54409	6.80054	2.98836	14.9908	-0.000154842	-0.109863	-12.453	-6.45679	0
8.95167	25837	-19372	20.0018	-36.8756	8683	504	2.6001	6.98181	2.2038	6.44897	3.41812	15.5017	0	-0.0384521	-11.8707	-6.14585	0
9.00167	25841	-19374	20.0058	-36.8591	8349	893	2.60742	3.58704	2.28887	5.83923	3.27999	17.3035	-9.29051e-05	-0.0494385	-11.2225	-5.80126	0
9.05167	25848	-19383	20.0088	-36.8701	6923	1073	2.33093	5.92163	2.61167	2.83447	2.94602	19.5007	-3.09684e-05	-0.10437	-12.1509	-6.29528	0
9.10167	25841	-19376	20.0051	-36.8591	8160	1170	2.64252	4.49341	2.3077	13.7	3.25861	7.83325	-9.29051e-05	-0.0384521	-11.5521	-5.97628	0
9.15167	25846	-19371	20.0082	-36.8811	8435	468	2.30743	7.99255	2.42169	4.58679	3.17694	17.655	3.09684e-05	-0.0878906	-11.6016	-6.00256	0
9.20167	25846	-19375	20.0078	-36.8701	7959	558	2.42462	5.27344	2.5108	2.86194	3.02641	19.5337	-3.09684e-05	-0.0823975	-11.7059	-6.05809	0
9.25167	25853	-19366	20.0065	-36.8427	8942	130	2.66174	1.66992	2.55283	2.25769	3.00845	20.1324	-0.00018581	-0.0494385	-12.2772	-6.36278	0
9.30167	25848	-19370	20.0038	-36.8701	8762	491	2.53021	7.48718	2.43851	5.03723	3.13033	17.5067	-3.09684e-05	-0.0494385	-12.2333	-6.33929	0
9.35167	25842	-19385	20.0082	-36.8756	7532	881	2.34467	7.06421	2.59217	0.98877	3.01786	19.9512	0	-0.0878906	-12.6508	-6.56271	0
9.40167	25839	-19376	20.0041	-36.8646	9111	182	2.58514	5.9436	2.47179	9.21753	2.98878	11.9696	-6.19368e-05	-0.0384521	-11.0907	-5.73137	0
9.45167	25844	-19367	20.0031	-36.8591	8564	442	2.62451	5.69641	2.57099	5.39978	2.95543	16.6058	-9.29051e-05	-0.0494385	-11.6455	-6.02594	0
9.50167	25853	-19366	20.0061	-36.8207	8817	72	2.85858	-3.65295	2.41799	7.13562	3.15256	14.6667	-0.000309684	-0.0604248	-11.9971	-6.2132	0
9.55167	25854	-19368	20.0102	-36.8427	8360	-659	2.61078	-4.08142	2.34099	5.79529	3.26118	15.9357	-0.00018581	-0.115356	-12.0355	-6.23371	0
9.60167	25843	-19376	20.0061	-36.8481	9158	-319	2.56348	2.70264	2.41631	12.3981	3.14059	8.89893	-0.000154842	-0.0604248	-11.8817	-6.1517	0
9.65167	25847	-19378	20.0102	-36.8591	7805	747	2.46674	0.324097	2.67119	7.5531	2.84767	14.2493	-9.29051e-05	-0.0878906	-11.8433	-6.13121	0
9.70167	25844	-19371	20.0055	-36.8536	8400	882	2.70203	1.47766	2.35512	8.31116	3.21542	12.865	-0.000123874	-0.0549316	-12.0685	-6.2513	0
9.75167	25841	-19382	20.0068	-36.8756	8169	517	2.42096	7.70691	2.43111	4.03748	3.16325	19.0118	0	-0.0549316	-11.6565	-6.03178	0
9.80167	25845	-19376	20.0095	-36.8481	7747	434	2.47131	0.878906	2.61604	5.23499	2.96398	16.0455	-0.000154842	-0.0878906	-12.7112	-6.5951	0
9.85167	25845	-19377	20.0065	-36.8481	9122	-67	2.64893	1.18103	2.5488	8.61877	2.95286	13.8263	-0.000154842	-0.0604248	-12.3486	-6.40095	0
9.90167	25854	-19366	20.0065	-36.8591	7904	403	2.52258	3.48816	2.46709	6.95435	3.24279	13.8647	-9.29051e-05	-0.0823975	-13.5846	-7.06514	0
9.95167	25845	-19380	20.0092	-36.8701	7659	859	2.35626	4.4989	2.29863	7.44324	3.29838	13.6176	-3.09684e-05	-0.0878906	-12.7551	-6.61867	0
10.0017	25845	-19375	20.0061	-36.8372	8411	65	2.81311	-3.03223	2.4691	5.43274	3.10253	16.6223	-0.000216779	-0.0769043	-12.5189	-6.49208	0
10.0517	25852	-19364	20.0045	-36.8427	10199	-835	2.76367	0.181274	2.6611	3.75732	2.95201	20.3687	-0.00018581	-0.0274658	-13.1067	-6.80753	0
10.1017	25844	-19371	20.0055	-36.8756	8677	1077	2.52228	7.53113	2.27643	13.9142	3.35226	7.77832	0	-0.032959	-13.5077	-7.02361	0
10.1517	25850	-19375	20.0122	-36.8591	7677	935	2.45056	-1.9281	2.8069	3.64746	2.74189	19.5007	-9.29051e-05	-0.0823975	-12.4585	-6.45973	0
10.2017	25845	-19383	20.0118	-36.8701	8515	-280	2.28577	2.43896	2.54913	4.40552	3.01786	17.5891	-3.09684e-05	-0.10437	-12.9199	-6.70713	0
10.2517	25839	-19379	20.0051	-36.8701	8134	766	2.46796	7.34436	2.28114	11.3873	3.36723	9.62402	-3.09684e-05	-0.065918	-13.2715	-6.89625	0
10.3017	25852	-19364	20.0078	-36.8427	7942	151	2.65411	-0.983276	2.56763	4.61975	2.97339	17.0453	-0.00018581	-0.0933838	-12.4585	-6.45973	0
10.3517	25843	-19387	20.0092	-36.8427	9103	-1041	2.56195	-0.0878906	2.27173	3.66394	3.39246	16.3312	-0.00018581	-0.098877	-13.0133	-6.75731	0
10.4017	25848	-19366	20.0061	-36.8591	8644	426	2.52258	3.48816	2.45128	13.5461	3.11921	7.84973	-9.29051e-05	-0.065918	-12.7386	-6.60983	0
10.4517	25842	-19379	20.0055	-36.8646	8483	460	2.5238	5.77881	2.46608	7.60803	3.09868	14.0955	-6.19368e-05	-0.065918	-13.1067	-6.80753	0
10.5017	25847	-19376	20.0095	-36.8481	8708	-338	2.61108	-2.07092	2.4301	5.17456	3.15684	16.8915	-0.000154842	-0.0878906	-12.2168	-6.33049	0
10.5517	25844	-19377	20.0078	-36.8701	7566	524	2.35687	5.55359	2.48289	5.33386	3.16924	15.2051	-3.09684e-05	-0.10437	-12.7112	-6.5951	0
10.6017	25850	-19365	20.0085	-36.8427	8080	675	2.66266	-1.69739	2.53366	4.44946	2.97595	19.3359	-0.00018581	-0.0769043	-12.3157	-6.38333	0
10.6517	25842	-19373	20.0045	-36.8591	8700	72	2.65228	2.64771	2.32284	13.9526	3.23809	7.64099	-9.29051e-05	-0.0549316	-12.0575	-6.24544	0
10.7017	25845	-19385	20.0085	-36.8701	8224	565	2.41486	3.96057	2.40085	4.21875	3.26075	16.886	-3.09684e-05	-0.0714111	-12.3596	-6.40683	0
10.7517	25846	-19380	20.0092	-36.8427	8486	-214	2.659	-2.21375	2.63118	2.30713	2.95757	20.0061	-0.00018581	-0.0823975	-12.5684	-6.51855	0
10.8017	25848	-19382	20.0068	-36.8591	8414	286	2.48535	3.54309	2.58578	7.50366	2.9101	13.8647	-9.29051e-05	-0.0823975	-12.2772	-6.36278	0
10.8517	25848	-19365	20.0061	-36.8866	8167	1151	2.41821	10.0195	2.59722	8.25073	2.9178	13.2001	6.19368e-05	-0.0549316	-11.4368	-5.91498	0
10.9017	25841	-19382	20.0068	-36.8427	8524	429	2.71851	-0.823975	2.35209	7.32788	3.22397	14.1504	-0.00018581	-0.065918	-11.3104	-5.84789	0
10.9517	25847	-19385	20.0095	-36.8591	8127	503	2.46399	1.32935	2.37395	8.50891	3.21499	12.6123	-9.29051e-05	-0.0769043	-11.6345	-6.02009	0
11.0017	25834	-19385	20.0041	-36.8756	8631	572	2.47284	10.1459	2.50172	4.75708	3.02898	17.1112	0	-0.0549316	-11.0632	-5.71682	0
11.0517	25840	-19376	20.0038	-36.8701	8591	828	2.60193	6.81152	2.35881	7.61353	3.20217	14.2328	-3.09684e-05	-0.032959	-11.2775	-5.8304	0
11.1017	25838	-19378	20.0045	-36.8701	8272	394	2.55585	7.13562	2.33595	6.85547	3.20088	14.7656	-3.09684e-05	-0.065918	-10.2502	-5.28725	0
11.1517	25851	-19376	20.0095	-36.8756	7211	838	2.31964	4.57581	2.41026	8.34961	3.10852	12.442	0	-0.10437	-10.0305	-5.17154	0
11.2017	25844	-19363	20.0005	-36.8481	9784	197	2.81708	3.90564	2.60999	10.8929	2.79245	11.8103	-0.000154842	-0.00549316	-9.1626	-4.71596	0
11.2517	25830	-19391	20.0058	-36.8591	8989	-549	2.64618	2.14233	2.32418	5.90515	3.24621	16.051	-9.29051e-05	-0.0714111	-9.89319	-5.0993	0
11.3017	25837	-19374	20.0028	-36.8481	9187	61	2.76917	4.15833	2.51383	6.36658	2.98023	16.485	-0.000154842	-0.0274658	-9.26147	-4.76775	0
11.3517	25842	-19379	20.0068	-36.8701	7967	941	2.41699	6.36658	2.54711	14.7931	2.89684	6.69067	-3.09684e-05	-0.0714111	-9.22852	-4.75048	0
11.4017	25849	-19370	20.0041	-36.8536	8539	507	2.67548	2.53784	2.57166	10.459	2.88957	10.9204	-0.000123874	-0.0494385	-9.06372	-4.66421	0
11.4517	25841	-19383	20.0055	-36.8701	8750	-102	2.49542	6.39954	1.97381	15.2051	3.72344	6.55334	-3.09684e-05	-0.0604248	-9.58557	-4.93769	0
11.5017	25848	-19371	20.0078	-36.8591	8176	989	2.45178	6.16882	2.50138	3.41675	3.0602	18.6658	-9.29051e-05	-0.0549316	-10.0909	-5.20334	0
11.5517	25838	-19383	20.0035	-36.8756	7821	1707	2.51404	8.66272	2.43245	5.52612	3.05806	17.5012	0	-0.032959	-9.42627	-4.85412	0
11.6017	25845	-19368	20.0045	-36.8756	8552	841	2.47559	9.56909	2.57502	14.3207	2.82244	7.22351	0	-0.0439453	-7.62451	-3.91394	0
11.6517	25836	-19380	20.0075	-36.8756	7826	1300	2.36664	7.40479	2.2223	17.8253	3.34029	4.19678	0	-0.0604248	-7.49268	-3.84548	0
11.7017	25844	-19373	20.0058	-36.8811	8522	682	2.44415	9.23401	2.60966	8.59131	2.86477	13.4033	3.09684e-05	-0.0439453	-8.29468	-4.26261	0
11.7517	25833	-19378	20.0028	-36.8701	8764	636	2.60651	7.94861	2.36083	18.2703	3.12049	3.2959	-3.09684e-05	-0.0439453	-7.18506	-3.68589	0
11.8017	25844	-19368	20.0048	-36.8591	8317	882	2.63336	4.43848	2.51483	11.2775	2.94346	10.1843	-9.29051e-05	-0.0439453	-7.7179	-3.96245	0
11.8517	25831	-19384	20.0031	-36.8811	8299	1212	2.48871	11.8652	2.24684	14.8645	3.29881	6.68518	3.09684e-05	-0.032959	-7.66296	-3.93391	0
11.9017	25840	-19379	20.0055	-36.8646	7845	972	2.53326	4.46594	2.37226	7.27295	3.15213	14.0076	-6.19368e-05	-0.0549316	-7.83325	-4.02242	0
11.9517	25846	-19371	20.0018	-36.8646	8139	1647	2.71027	4.53735	2.45296	5.75134	3.02214	17.265	-6.19368e-05	-0.0219727	-7.89917	-4.0567	0
12.0017	25829	-19378	20.0025	-36.8701	8983	513	2.62054	7.28943	2.2956	10.0415	3.25776	11.6455	-3.09684e-05	-0.0494385	-9.00879	-4.63547	0
12.0517	25834	-19385	20.0058	-36.8591	8590	587	2.62146	3.40576	2.33091	12.4969	3.18677	8.90991	-9.29051e-05	-0.0494385	-8.1958	-4.2111	0
12.1017	25836	-19387	20.0065	-36.8921	7027	1364	2.3114	12.3651	2.37697	15.6281	3.11194	5.71289	9.29051e-05	-0.0878906	-7.43225	-3.81411	0
12.1517	25855	-19352	20.0045	-36.8317	8847	1109	2.80701	1.95007	2.62411	11.1237	2.775	11.1621	-0.000247747	-0.0109863	-7.24548	-3.71722	0
12.2017	25842	-19375	20.0048	-36.8701	8126	1162	2.47406	7.7948	2.49701	12.7771	2.97724	9.03625	-3.09684e-05	-0.0439453	-8.1958	-4.2111	0
12.2517	25841	-19381	20.0048	-36.8701	8489	931	2.51404	8.66272	2.31208	10.1129	3.20601	11.2445	-3.09684e-05	-0.0384521	-7.80579	-4.00814	0
12.3017	25847	-19360	20.0018	-36.8591	8440	1104	2.75391	5.87769	2.6026	9.34387	2.81218	12.6892	-9.29051e-05	-0.0164795	-7.35535	-3.77421	0
12.3517	25834	-19376	20.0018	-36.8481	9283	378	2.78748	2.56531	2.43582	16.4081	3.01187	4.96582	-0.000154842	-0.032959	-7.11365	-3.64888	0
12.4017	25836	-19380	20.0031	-36.8591	8498	521	2.63	6.11389	2.46036	11.3873	3.0572	10.3271	-9.29051e-05	-0.0549316	-7.91565	-4.06527	0
12.4517	25850	-19365	20.0035	-36.8427	7053	1929	2.68707	2.52136	2.10596	12.5079	3.51561	8.84399	-0.00018581	-0.0604248	-8.27271	-4.25116	0
12.5017	25841	-19380	20.0035	-36.8756	7958	1744	2.50336	8.5968	2.51114	9.37134	2.91823	12.3157	0	-0.0274658	-7.76184	-3.98529	0
12.5517	25831	-19379	20.0041	-36.8756	7781	1207	2.48688	7.54211	2.342	9.41528	3.19575	12.1893	0	-0.0549316	-8.21777	-4.22254	0
12.6017	25836	-19381	20.0035	-36.8866	7775	2509	2.48199	10.5798	2.49029	8.53638	2.96355	14.035	6.19368e-05	-0.00549316	-7.57507	-3.88826	0
12.6517	25839	-19379	20.0031	-36.8646	8265	1197	2.61047	7.2345	2.44355	7.80579	3.02727	14.6558	-6.19368e-05	-0.032959	-7.5531	-3.87685	0
12.7017	25837	-19371	20.0015	-36.8701	8757	784	2.62695	9.93164	2.44389	9.34387	3.01016	12.442	-3.09684e-05	-0.032959	-7.20154	-3.69444	0
12.7517	25845	-19365	20.0055	-36.8591	8229	1449	2.61108	3.31787	2.49432	10.871	3.03625	10.7996	-9.29051e-05	-0.032959	-8.70667	-4.47755	0
12.8017	25832	-19388	20.0048	-36.8756	8465	1407	2.46521	9.50317	2.34503	11.7554	3.14444	9.78882	0	-0.0109863	-7.50366	-3.85118	0
12.8517	25843	-19378	20.0061	-36.8866	8310	136	2.40295	8.81653	2.66581	8.01453	2.75008	13.3044	6.19368e-05	-0.0769043	-7.1521	-3.66881	0
12.9017	25830	-19375	19.9981	-36.8866	8074	2374	2.70416	12.6617	2.17421	17.7814	3.4164	3.72986	6.19368e-05	0.0164795	-6.38306	-3.27083	0
12.9517	25835	-19393	20.0078	-36.8756	7557	1328	2.33215	7.52563	2.37361	8.56384	3.18805	12.1893	0	-0.0769043	-8.21228	-4.21968	0
13.0017	25841	-19370	20.0038	-36.8591	8229	1449	2.57996	6.87195	2.52089	14.1229	2.89171	7.43225	-9.29051e-05	-0.032959	-5.65247	-2.89386	0
13.0517	25830	-19382	20.0031	-36.8701	8595	1219	2.5946	7.92114	2.34267	20.061	3.15342	1.82373	-3.09684e-05	-0.0164795	-5.96008	-3.05246	0
13.1017	25830	-19387	20.0025	-36.8756	8342	1185	2.5946	7.92114	2.40253	12.3047	3.07217	9.1626	0	-0.032959	-6.30066	-3.22826	0
13.1517	25833	-19387	20.0078	-36.8866	8426	762	2.31049	9.62952	2.47415	12.9144	2.96441	8.49243	6.19368e-05	-0.0494385	-5.69641	-2.91651	0
13.2017	25830	-19382	20.0038	-36.8756	8159	1951	2.47284	10.047	2.41867	14.1064	3.04053	7.32788	0	-0.032959	-5.89966	-3.02129	0
13.2517	25844	-19373	20.0031	-36.8591	8757	784	2.6593	5.24597	2.56863	15.9521	2.81987	5.41626	-9.29051e-05	-0.0439453	-4.83398	-2.47266	0
13.3017	25827	-19380	20.0011	-36.8921	7832	1931	2.50397	14.6338	2.28417	11.673	3.23039	9.84924	9.29051e-05	-0.0109863	-5.43823	-2.78351	0
13.3517	25834	-19377	20.0041	-36.8756	7309	2190	2.54974	6.5094	2.41362	15.6006	3.0525	5.97107	0	-0.0439453	-4.82849	-2.46984	0
13.4017	25829	-19378	20.0031	-36.8921	8246	1527	2.42645	14.8535	2.47448	16.4355	2.96313	4.81201	9.29051e-05	-0.0274658	-3.91663	-2.00178	0
13.4517	25835	-19380	20.0025	-36.9031	8873	1410	2.3941	17.1826	2.47886	15.661	2.9503	5.78979	0.000154842	0	-4.50989	-2.30617	0
13.5017	25829	-19381	20.0018	-36.9031	6961	2744	2.37396	18.1549	2.19775	14.425	3.34713	6.89392	0.000154842	0	-4.35059	-2.22439	0
13.5517	25832	-19374	20.0008	-36.8976	8108	1882	2.56165	12.8815	2.50071	15.0128	2.92421	6.33911	0.000123874	-0.0164795	-3.03772	-1.55161	0
13.6017	25824	-19384	19.9991	-36.8756	8052	2058	2.71545	12.5903	2.33629	20.8795	3.20003	1.32385	0	0.00549316	-2.60925	-1.33243	0
13.6517	25822	-19382	20.0001	-36.8701	8504	1404	2.64709	10.3821	2.23373	21.3794	3.30394	1.66992	-3.09684e-05	-0.0164795	-2.79602	-1.42795	0
13.7017	25826	-19378	19.9985	-36.9031	8251	1372	2.53754	18.0286	2.38336	16.8915	3.09526	4.40002	0.000154842	-0.0274658	-1.95007	-0.995511	0
13.7517	25823	-19385	19.9991	-36.8921	8375	1591	2.58118	13.8757	2.53871	13.1396	2.86306	8.39355	9.29051e-05	-0.00549316	-2.05994	-1.05164	0
13.8017	25825	-19376	20.0028	-36.8866	8245	1779	2.51099	11.5521	2.51685	18.3582	2.92806	3.03223	6.19368e-05	-0.0164795	-0.648193	-0.330789	0
13.8517	25820	-19383	19.9981	-36.8756	8298	1604	2.75085	11.7224	2.24247	15.4303	3.30864	5.79529	0	0.0164795	-1.18103	-0.602768	0
13.9017	25829	-19383	20.0035	-36.8646	8666	966	2.60773	6.17432	2.51483	14.837	2.90155	6.65771	-6.19368e-05	-0.032959	-0.911865	-0.465366	0
13.9517	25826	-19378	19.9985	-36.8756	8449	1983	2.71545	12.5903	2.52257	17.8528	2.94944	3.0542	0	0.0109863	-0.0219727	-0.0112127	0
14.0017	25815	-19390	19.9988	-36.8976	8433	1904	2.59247	17.9846	2.17959	17.1387	3.45019	4.03748	0.000123874	0.0109863	-0.0933838	-0.047654	0
14.0517	25823	-19385	20.0001	-36.8866	8582	1391	2.62054	11.7279	2.46608	16.6113	2.9828	4.81201	6.19368e-05	0	-0.170288	-0.0868987	0
14.1017	25828	-19380	20.0015	-36.8701	8198	1949	2.63062	9.37683	2.4876	19.0009	3.00247	2.4939	-3.09684e-05	-0.00549316	0.725098	0.370039	0
14.1517	25825	-19373	19.9981	-36.8976	8009	3123	2.5943	19.1821	2.48457	19.0723	2.97766	1.93909	0.000123874	0.0219727	0.527344	0.269112	0
14.2017	25817	-19383	19.9978	-36.8921	8463	2062	2.64587	16.7542	2.30535	16.0345	3.29582	5.24597	9.29051e-05	0.0164795	0.6427	0.327985	0
14.2517	25822	-19389	19.9995	-36.8921	7704	2367	2.58087	15.0732	2.45666	17.7704	3.03368	3.75732	9.29051e-05	0	1.18103	0.602768	0
14.3017	25830	-19374	19.9964	-36.8811	8622	2031	2.77771	14.2438	2.43548	19.1656	3.02855	2.43896	3.09684e-05	0.0164795	1.0437	0.532662	0
14.3517	25816	-19382	19.9954	-36.8976	8490	2221	2.71149	17.2046	2.53938	17.4738	2.8977	3.56506	0.000123874	0.032959	0.752563	0.384057	0
14.4017	25823	-19387	19.9995	-36.8866	8087	2213	2.60132	14.8535	2.33326	16.1334	3.21115	5.28992	6.19368e-05	0	0.906372	0.462562	0
14.4517	25821	-19389	19.9988	-36.8976	7914	2166	2.57935	16.3037	2.41833	19.3909	3.04865	2.30164	0.000123874	0	0.565796	0.288736	0
14.5017	25823	-19385	19.9974	-36.9141	8290	2660	2.57172	21.9891	2.44994	20.1324	3.09569	0.780029	0.000216779	0.0219727	1.5271	0.779467	0
14.5517	25825	-19375	20.0001	-36.8976	7888	2246	2.55829	15.8862	2.40387	22.2308	3.14658	-0.461426	0.000123874	-0.00549316	1.72485	0.880463	0
14.6017	25821	-19389	19.9991	-36.8701	8276	1685	2.82593	7.93213	2.31914	21.5057	3.22569	0.571289	-3.09684e-05	0.00549316	0.966797	0.493406	0
14.6517	25819	-19387	20.0015	-36.9031	8431	1657	2.46033	17.677	2.38941	20.5115	3.15213	0.626221	0.000154842	-0.0164795	0.631714	0.322378	0
14.7017	25823	-19379	19.9968	-36.8866	8403	2395	2.55951	18.3636	2.39378	22.4945	3.12434	-0.85144	6.19368e-05	0.00549316	0.477905	0.243882	0
