Time	R1P8WFSIMES	R1P8WFSQMES	R1P8WFSGMES	R1P8WFSPMES	R1P8WFSIASK	R1P8WFSQASK	R1P8WFSGASK	R1P8WFSPASK	R1P8WFSCRFP	R1P8WFSCRFPP	R1P8WFSCRRP	R1P8WFSCRRPP	R1P8WFSGLDE	R1P8WFSPLDE	R1P8WFSDETA2	R1P8WFSCFQE2	R1P8WFSDFQES
-21.4983	-9201	-16668	16.0093	-118.922	7068	-4333	2.47223	-33.1128	1.46411	-78.8269	1.33824	178.088	-0.000105081	-0.0439453	-2.99377	-1.14796	0
-21.4483	-9196	-16668	16.0047	-118.894	7038	-4550	2.65411	-34.5135	1.49829	-77.5195	1.30281	176.688	-0.000367782	-0.0274658	-2.90588	-1.1142	0
-21.3983	-9199	-16659	16.0052	-118.922	6786	-4743	2.56866	-30.4376	1.4541	-77.4701	1.35399	177.138	-0.000105081	-0.0549316	-3.03772	-1.16484	0
-21.3483	-9207	-16661	16.0011	-118.927	7006	-5089	2.50214	-30.0476	1.50385	-80.365	1.2986	-179.962	-5.25403e-05	-0.0439453	-2.87842	-1.10365	0
-21.2983	-9205	-16666	16.0093	-118.922	6787	-4429	2.4527	-33.6731	1.51746	-77.0416	1.28773	175.864	-0.000105081	-0.0549316	-2.91138	-1.11631	0
-21.2483	-9198	-16665	16.0037	-118.894	7228	-4803	2.72766	-35.6616	1.48578	-77.6678	1.31773	176.995	-0.000367782	-0.0164795	-2.64771	-1.01506	0
-21.1983	-9211	-16662	16.0037	-118.927	7228	-4803	2.43225	-26.6034	1.51385	-79.9695	1.28995	179.863	-5.25403e-05	-0.032959	-3.01575	-1.1564	0
-21.1483	-9200	-16666	16.0011	-118.927	7202	-3311	2.48291	-26.2408	1.48523	-77.8546	1.31713	177.204	-5.25403e-05	-0.0274658	-3.48816	-1.33797	0
-21.0983	-9200	-16666	16.0052	-118.911	7302	-4542	2.61688	-34.2883	1.46939	-82.1613	1.34596	-178.259	-0.000210161	-0.0274658	-1.91162	-0.732616	0
-21.0483	-9199	-16663	16.0078	-118.922	7172	-3538	2.42279	-29.8169	1.45105	-81.189	1.35488	-179.753	-0.000105081	-0.032959	-2.04346	-0.783182	0
-20.9983	-9202	-16666	16.0052	-118.922	7113	-4611	2.58179	-31.9812	1.48273	-80.1233	1.31951	179.995	-0.000105081	-0.032959	-2.15332	-0.825327	0
-20.9483	-9205	-16659	16.0088	-118.922	6535	-3536	2.43378	-32.8491	1.43298	-75.0146	1.37509	174.622	-0.000105081	-0.0439453	-2.02698	-0.776861	0
-20.8983	-9203	-16664	16.0057	-118.9	7021	-4956	2.58667	-36.3043	1.50607	-77.4316	1.29793	176.435	-0.000315242	-0.0274658	-2.29065	-0.878018	0
-20.8483	-9204	-16668	16.0062	-118.883	7087	-5465	2.7179	-40.4901	1.44938	-74.6796	1.36112	174.243	-0.000472863	-0.032959	-1.72485	-0.660993	0
-20.7983	-9201	-16662	16.0037	-118.905	7276	-5715	2.6297	-32.8326	1.4805	-78.5028	1.32308	178.226	-0.000262702	-0.00549316	-2.09839	-0.804254	0
-20.7483	-9206	-16664	16.0088	-118.922	6885	-3946	2.43378	-32.8491	1.42409	-75.531	1.38935	175.21	-0.000105081	-0.0604248	-1.69739	-0.650461	0
-20.6983	-9198	-16657	16.0001	-118.905	7115	-4928	2.72614	-34.4312	1.56137	-80.6836	1.25603	-179.918	-0.000262702	-0.0109863	-1.53809	-0.589384	0
-20.6483	-9200	-16665	16.0078	-118.922	7140	-4389	2.51892	-32.6129	1.39991	-77.926	1.4155	177.275	-0.000105081	-0.032959	-2.04346	-0.783182	0
-20.5983	-9196	-16662	15.9991	-118.922	7301	-4229	2.72339	-29.4049	1.50385	-77.8931	1.31327	176.913	-0.000105081	0.0109863	-0.944824	-0.361996	0
-20.5483	-9210	-16662	16.0037	-118.927	6854	-3535	2.44202	-29.2621	1.39241	-75.8936	1.4268	175.188	-5.25403e-05	-0.0384521	-1.07666	-0.412518	0
-20.4983	-9204	-16657	16.0016	-118.922	7331	-4321	2.63428	-27.6251	1.44938	-76.6956	1.36647	176.061	-0.000105081	0.0109863	-0.86792	-0.332526	0
-20.4483	-9205	-16656	16.0016	-118.927	7424	-3974	2.50336	-26.7188	1.46772	-74.328	1.35191	173.408	-5.25403e-05	0	-0.00549316	-0.00210444	0
-20.3983	-9202	-16655	16.0026	-118.922	7550	-3721	2.65839	-29.0204	1.45716	-76.344	1.36528	175.424	-0.000105081	0.0109863	0.455933	0.174672	0
-20.3483	-9214	-16658	15.9965	-118.938	7645	-3688	2.6767	-24.8236	1.42881	-79.4092	1.40362	178.352	5.25403e-05	0	0.362549	0.138895	0
-20.2983	-9203	-16655	15.9996	-118.916	7936	-4228	2.79724	-31.5527	1.51858	-74.6082	1.3106	174.26	-0.000157621	0.00549316	1.37878	0.528315	0
-20.2483	-9216	-16659	16.0016	-118.949	7420	-3024	2.48596	-23.2471	1.39797	-68.1866	1.45354	168.294	0.000157621	0	1.11511	0.427254	0
-20.1983	-9202	-16660	16.0078	-118.922	7205	-3948	2.47192	-31.7285	1.49857	-73.2953	1.32813	172.557	-0.000105081	-0.0274658	1.32935	0.509365	0
-20.1483	-9209	-16658	15.9975	-118.927	7693	-4327	2.5824	-26.1365	1.46244	-68.9557	1.38816	169.321	-5.25403e-05	-0.00549316	1.84021	0.705229	0
-20.0983	-9209	-16655	16.0006	-118.943	7627	-3818	2.5174	-25.6366	1.43298	-69.7412	1.40391	170.244	0.000105081	0.0109863	1.84021	0.705229	0
-20.0483	-9211	-16658	15.9985	-118.927	7658	-3914	2.60406	-27.5537	1.51107	-73.3063	1.31476	172.15	-5.25403e-05	0.0164795	2.16431	0.829542	0
-19.9983	-9219	-16658	16.0016	-118.949	7692	-3696	2.4765	-23.6261	1.52552	-74.5532	1.31981	173.617	0.000157621	0.0109863	2.58728	0.991864	0
-19.9483	-9211	-16654	16.0026	-118.949	7246	-3318	2.43652	-22.5824	1.47411	-73.9105	1.37182	172.941	0.000157621	-0.0164795	2.85095	1.0931	0
-19.8983	-9209	-16654	16.0042	-118.922	7347	-4547	2.58667	-29.9377	1.54581	-73.4436	1.3048	172.425	-0.000105081	-0.0274658	3.62549	1.39078	0
-19.8483	-9215	-16657	15.9996	-118.965	7534	-3854	2.54517	-22.2363	1.41964	-71.9934	1.4369	171.887	0.000315242	0	3.12012	1.1965	0
-19.7983	-9207	-16656	15.9996	-118.965	7373	-3067	2.50977	-20.1984	1.45549	-73.8501	1.41431	172.496	0.000315242	-0.0109863	3.39478	1.30207	0
-19.7483	-9207	-16652	15.996	-118.938	7819	-3442	2.68982	-25.6641	1.44354	-70.6366	1.44314	171.129	5.25403e-05	0.0274658	4.46045	1.71226	0
-19.6983	-9202	-16654	16.0011	-118.949	7147	-3034	2.49939	-23.1592	1.44604	-67.6154	1.42858	167.135	0.000157621	-0.0164795	4.1803	1.60432	0
-19.6483	-9205	-16653	16.0006	-118.922	7914	-4040	2.74323	-31.1078	1.53997	-76.8494	1.30673	176.012	-0.000105081	-0.00549316	4.15283	1.59375	0
-19.5983	-9208	-16651	15.9991	-118.954	7692	-3696	2.52197	-22.6978	1.46967	-68.681	1.43333	167.542	0.000210161	0.0109863	4.78455	1.83724	0
-19.5483	-9204	-16656	15.9965	-118.938	7627	-3818	2.60651	-23.7579	1.58777	-70.0159	1.26357	169.371	5.25403e-05	0.0109863	4.00452	1.53664	0
-19.4983	-9195	-16659	15.997	-118.927	7661	-4230	2.6709	-28.8995	1.52691	-74.3829	1.30436	173.474	-5.25403e-05	0.0219727	3.97156	1.52395	0
-19.4483	-9210	-16654	16.0052	-118.922	7311	-3193	2.52808	-31.5143	1.43382	-66.1212	1.4262	167.58	-0.000105081	-0.0164795	3.89465	1.49435	0
-19.3983	-9204	-16658	15.997	-118.965	7945	-3820	2.55249	-20.3027	1.45577	-66.9177	1.41847	166.174	0.000315242	0.0219727	4.48792	1.72285	0
-19.3483	-9214	-16652	15.9996	-118.949	7560	-2999	2.52014	-23.6755	1.44854	-71.6034	1.4268	171.156	0.000157621	0	4.37256	1.67839	0
-19.2983	-9206	-16661	15.9991	-118.922	7695	-4645	2.73956	-30.2014	1.52525	-72.6965	1.30458	171.101	-0.000105081	-0.00549316	3.32336	1.27461	0
-19.2483	-9213	-16657	16.0016	-118.949	7534	-3854	2.47498	-24.6259	1.46077	-68.7634	1.41669	168.596	0.000157621	0.00549316	3.72986	1.43093	0
-19.1983	-9216	-16653	15.998	-118.949	7844	-2904	2.62756	-24.2633	1.43521	-74.9597	1.43274	174.194	0.000157621	0.0109863	3.43872	1.31896	0
-19.1483	-9197	-16664	16.0037	-118.911	7678	-3778	2.67151	-32.6788	1.53775	-68.0383	1.32783	168.146	-0.000210161	0.0219727	4.07593	1.56413	0
-19.0983	-9214	-16655	16.0006	-118.954	7582	-3809	2.48566	-23.2031	1.50162	-74.0039	1.33407	172.711	0.000210161	-0.00549316	3.36182	1.28939	0
-19.0483	-9218	-16656	16.0016	-118.938	7484	-2893	2.46155	-24.6808	1.47272	-71.6254	1.37865	171.381	5.25403e-05	-0.0164795	3.01025	1.15429	0
-18.9983	-9205	-16656	16.0042	-118.922	6985	-3908	2.53479	-31.0803	1.52219	-73.6743	1.31565	172.667	-0.000105081	-0.0494385	3.33435	1.27884	0
-18.9483	-9207	-16656	16.0021	-118.938	7265	-3183	2.46094	-25.7025	1.45938	-70.4114	1.38846	170.513	5.25403e-05	-0.0219727	2.98279	1.14374	0
-18.8983	-9212	-16657	16.0001	-118.927	7587	-4441	2.59216	-28.5754	1.47189	-74.4159	1.36112	173.969	-5.25403e-05	0.0164795	2.94983	1.13108	0
-18.8484	-9211	-16659	16.0032	-118.965	7327	-2740	2.39136	-19.4568	1.50468	-72.5372	1.34269	171.815	0.000315242	-0.0274658	3.11462	1.19439	0
-18.7984	-9209	-16656	15.997	-118.927	7804	-3837	2.68036	-29.4269	1.42603	-76.311	1.42531	176.017	-5.25403e-05	-0.0109863	3.24097	1.24294	0
-18.7484	-9207	-16659	16.0083	-118.922	7048	-4413	2.47162	-31.701	1.51663	-76.1023	1.30414	175.666	-0.000105081	-0.032959	2.34558	0.899096	0
-18.6984	-9209	-16658	15.9939	-118.927	7929	-3272	2.78412	-25.3015	1.43326	-71.2793	1.44225	170.442	-5.25403e-05	0.0274658	3.18054	1.21972	0
-18.6484	-9213	-16658	16.0037	-118.927	7580	-3494	2.43927	-27.1912	1.47717	-69.8511	1.39024	168.865	-5.25403e-05	0.00549316	3.46619	1.32952	0
-18.5984	-9197	-16656	15.9955	-118.9	7397	-4508	2.86255	-31.8164	1.52802	-73.4216	1.29993	172.178	-0.000315242	-0.0109863	3.29041	1.26194	0
-18.5484	-9220	-16648	15.997	-118.965	7803	-3212	2.53082	-17.8638	1.47522	-70.8014	1.38876	169.365	0.000315242	0.0109863	2.96082	1.1353	0
-18.4984	-9209	-16655	15.9996	-118.943	7390	-2927	2.54974	-23.7744	1.52469	-73.1854	1.31595	172.864	0.000105081	-0.0109863	3.51013	1.34642	0
-18.4484	-9199	-16658	15.995	-118.927	7998	-4091	2.7002	-28.927	1.49412	-69.8236	1.38222	168.036	-5.25403e-05	0.032959	3.9386	1.51126	0
-18.3984	-9210	-16653	16.0032	-118.949	7929	-2956	2.44263	-23.1592	1.43743	-72.735	1.44611	172.205	0.000157621	0.0109863	4.11987	1.58105	0
-18.3484	-9214	-16654	15.9939	-118.949	8182	-3397	2.71088	-20.7202	1.51663	-73.9105	1.34537	172.722	0.000157621	0.0384521	4.61975	1.77368	0
-18.2984	-9212	-16654	16.0037	-118.922	7803	-3526	2.61688	-29.9652	1.47467	-73.3887	1.40986	172.343	-0.000105081	0.0164795	4.81201	1.84783	0
-18.2484	-9215	-16649	15.997	-118.96	7804	-3837	2.6178	-22.4176	1.46967	-70.0873	1.42947	168.475	0.000262702	0.0164795	5.42725	2.08542	0
-18.1984	-9210	-16657	15.9975	-118.976	7358	-2518	2.58057	-17.0563	1.47272	-68.5602	1.42769	167.651	0.000420323	-0.0164795	5.21851	2.00476	0
-18.1484	-9204	-16652	15.998	-118.922	7950	-3814	2.7124	-26.9934	1.54053	-72.8064	1.35369	171.634	-0.000105081	0.0219727	5.8667	2.25543	0
-18.0984	-9211	-16657	16.0026	-118.949	7373	-2740	2.41394	-22.9889	1.45244	-70.5652	1.45711	168.695	0.000157621	-0.0164795	6.06995	2.33414	0
-18.0484	-9211	-16648	15.995	-118.954	7883	-3309	2.63885	-20.4401	1.52497	-67.4341	1.4054	166.63	0.000210161	0.0109863	6.43799	2.47683	0
-17.9984	-9210	-16655	16.0006	-118.954	7694	-3372	2.46246	-21.0223	1.54859	-62.8802	1.35934	161.823	0.000210161	0	6.39954	2.46191	0
-17.9484	-9208	-16651	15.997	-118.949	8012	-3685	2.62939	-23.2581	1.483	-69.906	1.43452	168.53	0.000157621	0.0164795	6.82251	2.62613	0
-17.8984	-9206	-16658	15.9985	-118.954	7311	-3183	2.49969	-23.1042	1.51385	-70.1587	1.38162	168.893	0.000210161	0	7.04773	2.71369	0
-17.8484	-9212	-16656	15.9955	-118.954	8105	-3655	2.72064	-21.5222	1.47745	-67.3901	1.469	166.965	0.000210161	0.0439453	7.28394	2.80561	0
-17.7984	-9220	-16649	16.0006	-118.982	7656	-2330	2.43256	-15.3204	1.44132	-67.0715	1.52576	165.932	0.000472863	-0.0164795	7.86072	3.03049	0
-17.7484	-9219	-16644	15.9944	-118.954	7921	-4036	2.69775	-21.9452	1.52469	-66.7474	1.42947	166.52	0.000210161	0.0384521	8.28369	3.19579	0
-17.6984	-9213	-16652	15.996	-118.965	8327	-3054	2.63885	-20.4401	1.55554	-70.4388	1.44225	168.657	0.000315242	0.0384521	9.49219	3.6701	0
-17.6484	-9209	-16646	15.9975	-118.976	8381	-2606	2.56958	-17.3749	1.5258	-61.5674	1.48267	161.642	0.000420323	0.0274658	9.90967	3.83472	0
-17.5984	-9213	-16646	15.9898	-118.927	8519	-3934	2.84241	-26.109	1.55665	-71.5045	1.40124	169.81	-5.25403e-05	0.065918	10.047	3.88895	0
-17.5484	-9216	-16649	15.995	-118.976	8289	-2640	2.67944	-17.265	1.55026	-62.699	1.4788	164.02	0.000420323	0.032959	10.5304	4.08025	0
-17.4984	-9222	-16645	15.9929	-118.993	8475	-1944	2.74231	-11.0248	1.53331	-63.5394	1.48772	162.603	0.000577944	0.032959	10.9918	4.26341	0
-17.4484	-9208	-16648	15.9965	-118.938	8009	-2739	2.64832	-24.6698	1.56832	-63.2977	1.47435	162.565	5.25403e-05	0.0219727	11.6895	4.54143	0
-17.3984	-9219	-16640	15.9898	-118.982	8916	-1687	2.76154	-15.2655	1.55998	-61.6937	1.54299	160.411	0.000472863	0.0604248	12.5903	4.90253	0
-17.3484	-9222	-16643	15.9939	-118.993	8438	-1216	2.66388	-12.0135	1.58222	-64.1821	1.51298	162.394	0.000577944	0.032959	13.0078	5.07072	0
-17.2984	-9214	-16645	15.9898	-118.965	9142	-2349	2.79022	-17.1936	1.57749	-60.1996	1.52843	160.367	0.000315242	0.0604248	13.266	5.17502	0
-17.2484	-9213	-16643	15.9893	-118.965	8859	-2135	2.85034	-17.8088	1.58611	-62.0178	1.5424	160.06	0.000315242	0.0604248	14.1559	5.53624	0
-17.1984	-9215	-16644	15.9924	-118.965	8697	-1975	2.7832	-18.0615	1.63029	-57.3267	1.50228	156.105	0.000315242	0.0549316	14.447	5.65502	0
-17.1484	-9213	-16649	15.9955	-118.982	8215	-2223	2.63123	-16.2433	1.58083	-65.462	1.48059	163.834	0.000472863	0.0274658	13.8647	5.41776	0
-17.0984	-9220	-16638	15.9909	-119.004	8820	-3074	2.836	-9.81079	1.60917	-64.704	1.48712	162.773	0.000683024	0.0769043	13.7329	5.36421	0
-17.0484	-9217	-16646	15.9955	-119.004	8653	-1650	2.6355	-11.4642	1.58527	-61.0785	1.63393	157.665	0.000683024	0.032959	14.9249	5.85069	0
-16.9984	-9224	-16638	15.9934	-118.993	8494	-1809	2.67731	-11.6895	1.63919	-66.5991	1.44552	165.443	0.000577944	0.0219727	14.5844	5.71116	0
-16.9484	-9234	-16643	15.9934	-118.982	8435	-2570	2.64709	-14.3976	1.57277	-58.8977	1.6369	159.445	0.000472863	0.0384521	15.1886	5.95901	0
-16.8984	-9220	-16641	15.9934	-118.976	8369	-2062	2.71545	-16.5564	1.63196	-62.309	1.54478	160.604	0.000420323	0.0274658	15.2106	5.96805	0
-16.8484	-9221	-16641	15.9944	-119.004	8653	-1650	2.74078	-10.1514	1.64975	-65.072	1.48118	163.109	0.000683024	0.032959	15.3864	6.04043	0
-16.7984	-9218	-16643	15.9934	-118.982	8273	-2092	2.66388	-14.9414	1.6139	-58.9526	1.54032	158.895	0.000472863	0.0274658	15.5511	6.1084	0
-16.7484	-9218	-16646	15.9924	-118.976	8625	-2504	2.71545	-16.5564	1.60195	-61.6223	1.54418	160.06	0.000420323	0.0494385	15.3314	6.0178	0
-16.6984	-9216	-16641	15.9939	-118.976	8495	-2123	2.72369	-15.6555	1.6353	-65.3082	1.40332	163.515	0.000420323	0.0439453	13.9911	5.46914	0
-16.6484	-9217	-16646	15.9914	-118.971	8499	-2443	2.75116	-17.5891	1.60723	-61.2982	1.52279	160.323	0.000367782	0.0439453	14.6503	5.73813	0
-16.5984	-9223	-16643	15.995	-118.987	8274	-1782	2.65656	-13.4967	1.58055	-58.0737	1.53675	157.544	0.000525403	0.0274658	14.1064	5.5161	0
-16.5484	-9219	-16640	15.9893	-118.982	8464	-2032	2.78259	-14.0735	1.63057	-61.9135	1.53586	160.104	0.000472863	0.0494385	15.293	6.00196	0
-16.4984	-9231	-16640	15.9898	-119.009	8775	-1396	2.82104	-9.26147	1.60751	-61.8146	1.6054	160.186	0.000735565	0.0494385	15.5896	6.12427	0
-16.4484	-9219	-16639	15.9888	-118.982	9287	-2276	2.89185	-14.0955	1.65864	-55.7117	1.49426	156.841	0.000472863	0.0878906	16.1169	6.34259	0
-16.3984	-9221	-16642	15.998	-119.004	8332	-1335	2.52533	-11.2994	1.57249	-57.7771	1.57687	157.363	0.000683024	0.0164795	15.4083	6.04948	0
-16.3484	-9216	-16638	15.9878	-118.993	8907	-2408	2.88635	-12.7661	1.63752	-61.8311	1.50377	161.417	0.000577944	0.0714111	15.2765	5.99518	0
-16.2984	-9222	-16641	15.9924	-119.015	8775	-1396	2.75269	-7.88818	1.58027	-61.8585	1.65087	159.554	0.000788105	0.0494385	16.084	6.32891	0
-16.2484	-9220	-16637	15.9898	-118.976	8907	-2092	2.88361	-14.9304	1.62612	-62.6166	1.57004	160.928	0.000420323	0.0714111	16.1115	6.34031	0
-16.1984	-9227	-16634	15.9929	-118.998	8462	-1715	2.75543	-10.7172	1.6239	-61.5509	1.53081	158.912	0.000630484	0.032959	15.8313	6.22419	0
-16.1484	-9220	-16641	15.9888	-118.982	8587	-2538	2.84088	-14.1724	1.61556	-58.5461	1.5314	157.275	0.000472863	0.0439453	16.2817	6.41105	0
-16.0984	-9227	-16640	15.9903	-119.009	9022	-1647	2.81128	-9.50867	1.66475	-66.6925	1.52219	162.861	0.000735565	0.0494385	16.2323	6.3905	0
-16.0484	-9220	-16642	15.9919	-118.954	8710	-2601	2.77527	-19.7644	1.67087	-62.4518	1.47583	160.576	0.000210161	0.0494385	15.9357	6.26741	0
-15.9984	-9227	-16645	15.9929	-119.009	9023	-1966	2.5946	-10.5579	1.62112	-60.8533	1.56588	159.582	0.000735565	0.0604248	16.0291	6.30612	0
-15.9484	-9221	-16642	15.9929	-118.982	8144	-2478	2.67242	-15.7654	1.61279	-58.3099	1.52397	158.939	0.000472863	0.0274658	15.8423	6.22874	0.00325963
-15.8984	-9224	-16645	15.9939	-118.993	8582	-2218	2.7243	-12.7277	1.59889	-62.5012	1.49485	161.455	0.000577944	0.0494385	15.0623	5.90707	0.00325963
-15.8484	-9216	-16646	15.9939	-118.993	8836	-2344	2.68219	-12.5079	1.61223	-60.2985	1.5323	158.368	0.000577944	0.0439453	15.4303	6.05854	0.00325963
-15.7984	-9218	-16642	15.9919	-118.965	8612	-1999	2.75726	-16.106	1.54498	-59.035	1.64344	159.274	0.000315242	0.0549316	15.8862	6.24694	0.00325963
-15.7484	-9220	-16641	15.996	-119.004	8828	-1078	2.6355	-10.7996	1.63363	-62.0892	1.50109	162.719	0.000683024	0.0384521	15.5017	6.088	0.00325963
-15.6984	-9220	-16639	15.9898	-119.009	9368	-1738	2.79633	-8.95386	1.61167	-59.7546	1.57687	158.005	0.000735565	0.065918	15.7324	6.18329	0.00325963
-15.6484	-9219	-16642	15.9944	-119.004	8762	-1205	2.71973	-11.2994	1.6642	-64.27	1.5112	161.246	0.000683024	0.0439453	16.0675	6.32207	0.00325963
-15.5984	-9221	-16636	15.9893	-118.993	8930	-2314	2.86621	-13.8428	1.61695	-60.0293	1.54359	158.84	0.000577944	0.0714111	15.8807	6.24466	0.00325963
-15.5484	-9216	-16644	15.9914	-118.993	8677	-2188	2.77649	-12.0685	1.62223	-61.2872	1.5427	160.186	0.000577944	0.0439453	15.5951	6.12654	0.00325963
-15.4984	-9217	-16637	15.9914	-118.982	8485	-1935	2.77283	-14.3262	1.63752	-61.5674	1.51001	160.757	0.000472863	0.0439453	15.3699	6.03364	0.00325963
-15.4484	-9220	-16640	15.9939	-119.009	8290	-1682	2.65961	-9.00879	1.63196	-56.3873	1.61343	156.022	0.000735565	0.0164795	16.3806	6.45218	0.00325963
-15.3984	-9224	-16634	15.9919	-119.004	9308	-1868	2.80304	-11.7444	1.60056	-56.6235	1.61937	157.418	0.000683024	0.0769043	16.2488	6.39735	0.00325963
-15.3484	-9219	-16638	15.9893	-118.993	9339	-2277	2.8598	-12.4805	1.65058	-60.0128	1.52249	158.368	0.000577944	0.0823975	16.0455	6.31296	0.00325963
-15.2984	-9231	-16634	15.9898	-119.004	8895	-1586	2.86682	-10.2942	1.57332	-54.3164	1.68267	155.715	0.000683024	0.0604248	16.073	6.32435	0.00325963
-15.2484	-9231	-16636	15.9893	-119.004	9180	-1806	2.86682	-10.2942	1.68504	-57.1729	1.54953	155.446	0.000683024	0.0714111	16.7377	6.60107	0.00325963
-15.1984	-9222	-16640	15.9934	-119.004	8733	-1428	2.73041	-10.4041	1.56832	-58.6176	1.62383	157.725	0.000683024	0.0384521	16.5619	6.5277	0.00325963
-15.1484	-9225	-16642	15.9929	-119.009	8987	-923	2.74292	-9.55261	1.65753	-55.2228	1.64077	152.589	0.000735565	0.0439453	17.3749	6.86816	0.00325963
-15.0984	-9224	-16633	15.9914	-118.982	8916	-1759	2.78534	-13.9526	1.6553	-57.2827	1.59797	156.116	0.000472863	0.0439453	17.9187	7.09759	0.00325963
-15.0484	-9220	-16642	15.995	-118.976	8607	-2082	2.66602	-14.8206	1.66809	-57.3376	1.60213	154.325	0.000420323	0.0384521	18.2043	7.21866	0.00325963
-14.9984	-9226	-16639	15.9939	-118.993	9421	-1690	2.69562	-12.1399	1.64975	-55.6897	1.52665	155.264	0.000577944	0.0769043	17.2705	6.82429	0.00325963
-14.9484	-9228	-16636	15.9903	-119.004	8950	-1857	2.81586	-11.3873	1.60778	-59.7656	1.63809	158.423	0.000683024	0.0494385	17.3584	6.86123	0.00325963
-14.8984	-9218	-16641	15.9868	-118.982	9329	-2043	2.92145	-13.678	1.73089	-58.6176	1.49842	157.527	0.000472863	0.0769043	17.5342	6.93523	0.00325963
-14.8484	-9227	-16639	15.9909	-119.009	9006	-779	2.79663	-6.64124	1.55415	-61.9684	1.64731	161.01	0.000735565	0.0494385	17.0233	6.72057	0.00325963
-14.7984	-9219	-16641	15.9929	-118.982	8513	-2744	2.70874	-15.0128	1.66559	-58.4637	1.54329	156.638	0.000472863	0.0439453	16.886	6.66307	0.00325963
-14.7484	-9223	-16635	15.9914	-119.009	8755	-1286	2.79694	-8.05847	1.61556	-59.2493	1.71179	157.939	0.000735565	0.0494385	17.677	6.99545	0.00325963
-14.6984	-9225	-16638	15.997	-119.02	8718	-242	2.64618	-7.4707	1.63807	-57.5519	1.55667	157.61	0.000840645	0.0274658	17.3035	6.83814	0.00325963
-14.6484	-9221	-16634	15.9888	-118.976	9015	-2988	2.92053	-15.8258	1.69366	-60.5347	1.44998	159.263	0.000420323	0.0769043	17.2211	6.80352	0.00325963
-14.5984	-9223	-16637	15.9955	-119.026	8683	-146	2.66022	-6.60278	1.59694	-59.0076	1.70437	159.093	0.000893185	0.0274658	17.2815	6.8289	0.00325963
-14.5484	-9214	-16633	15.9873	-118.954	9397	-2235	2.96204	-18.9404	1.72061	-60.9247	1.55875	158.829	0.000210161	0.0933838	17.7924	7.04416	0.00325963
-14.4984	-9234	-16634	15.997	-118.998	8193	-2111	2.59308	-9.58557	1.61056	-56.1621	1.5849	155.934	0.000630484	0.0219727	16.6223	6.55291	0.00325963
-14.4484	-9225	-16637	15.9914	-119.015	8757	-1602	2.79694	-8.05847	1.65697	-57.0465	1.53705	154.819	0.000788105	0.0384521	17.0288	6.72288	0.00325963
-14.3984	-9230	-16637	15.9929	-119.004	8789	-1383	2.79816	-9.45374	1.66086	-55.4535	1.54834	155.484	0.000683024	0.0384521	16.6553	6.56666	0.00325963
-14.3484	-9221	-16633	15.9888	-119.009	8599	-1445	2.81067	-8.61328	1.65781	-59.2932	1.58846	159.412	0.000735565	0.0439453	17.0233	6.72057	0.00325963
-14.2984	-9221	-16640	15.9914	-118.982	8955	-2176	2.72766	-13.255	1.63669	-64.0393	1.50555	161.472	0.000472863	0.0439453	16.1169	6.34259	0.00325963
-14.2484	-9220	-16640	15.9934	-118.982	8254	-1986	2.70203	-13.5901	1.62057	-57.821	1.49812	158.648	0.000472863	0.0219727	15.639	6.14469	0.00325963
-14.1984	-9224	-16639	15.9924	-119.004	9013	-1728	2.83875	-9.69543	1.65836	-59.447	1.58311	156.44	0.000683024	0.0604248	15.7709	6.19919	0.00651926
-14.1484	-9225	-16645	15.9929	-118.993	8992	-3215	2.7533	-12.8925	1.60751	-58.3374	1.55369	158.615	0.000577944	0.0769043	15.4523	6.0676	0.00651926
-14.0984	-9228	-16640	15.9919	-119.009	8724	-1629	2.7594	-8.5199	1.61195	-66.1597	1.53794	162.719	0.000735565	0.0494385	15.1666	5.94997	0.00651926
-14.0484	-9225	-16644	15.996	-118.976	8409	-2262	2.65015	-15.9631	1.49356	-59.7656	1.61224	161.01	0.000420323	0.032959	14.491	5.67298	0.00651926
-13.9984	-9224	-16638	15.9893	-118.965	9018	-3110	2.91046	-19.0173	1.6642	-65.0446	1.39084	162.328	0.000315242	0.0933838	14.2877	5.58999	0.00651926
-13.9484	-9216	-16645	15.9944	-119.004	8695	-1534	2.67059	-11.7773	1.57166	-60.238	1.55785	157.637	0.000683024	0.032959	14.4965	5.67522	0.00651926
-13.8984	-9210	-16650	15.996	-118.976	8374	-1218	2.62421	-16.3312	1.59639	-61.9739	1.47494	162.087	0.000420323	0.0109863	13.7384	5.36644	0.00651926
-13.8484	-9218	-16643	15.9944	-118.982	8316	-1980	2.65106	-13.5901	1.59639	-64.1931	1.45146	162.944	0.000472863	0.0274658	13.1177	5.11508	0.00651926
-13.7984	-9221	-16640	15.9919	-119.009	8473	-1820	2.7063	-9.11865	1.51552	-60.9796	1.55637	160.241	0.000735565	0.032959	13.0023	5.06851	0.00651926
-13.7484	-9224	-16644	15.997	-118.987	8190	-2232	2.55585	-14.0955	1.62307	-63.9569	1.41877	161.307	0.000525403	0.0274658	12.6453	4.92463	0.00651926
-13.6984	-9213	-16651	15.995	-118.965	8355	-3022	2.69226	-19.3744	1.6	-68.8184	1.3846	167.08	0.000315242	0.0494385	12.063	4.69086	0.00651926
